Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,3.0860000000,21.0000000000,45.0000000000,28.2180073765
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,2.6840000000,21.0000000000,45.0000000000,28.2180073765
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,0.5180000000,21.0000000000,45.0000000000,28.2180073765
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,2.5920000000,21.0000000000,45.0000000000,28.2180073765
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,4.6650000000,21.0000000000,45.0000000000,28.2180073765
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,5.7020000000,21.0000000000,45.0000000000,28.2180073765
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,6.7390000000,21.0000000000,45.0000000000,28.2180073765
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,30.0000000000,315.9000000000,100,5.7370000000,16.0000000000,12.5000000000,8.3045018441
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,30.0000000000,315.9000000000,100,4.5260000000,16.0000000000,12.5000000000,8.3045018441
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,30.0000000000,315.9000000000,100,3.7390000000,16.0000000000,12.5000000000,8.3045018441
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,30.0000000000,315.9000000000,100,2.7730000000,16.0000000000,12.5000000000,8.3045018441
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,30.0000000000,315.9000000000,100,0.5370000000,16.0000000000,12.5000000000,8.3045018441
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,30.0000000000,315.9000000000,100,2.6720000000,16.0000000000,12.5000000000,8.3045018441
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,30.0000000000,315.9000000000,100,4.8060000000,16.0000000000,12.5000000000,8.3045018441
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,30.0000000000,315.9000000000,100,5.8710000000,16.0000000000,12.5000000000,8.3045018441
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,30.0000000000,315.9000000000,100,6.9440000000,16.0000000000,12.5000000000,8.3045018441
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,200.0000000000,480.5000000000,100,5.7370000000,16.0000000000,12.5000000000,8.3045018441
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,200.0000000000,480.5000000000,100,4.5260000000,16.0000000000,12.5000000000,8.3045018441
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,200.0000000000,480.5000000000,100,3.7390000000,16.0000000000,12.5000000000,8.3045018441
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,200.0000000000,480.5000000000,100,2.7730000000,16.0000000000,12.5000000000,8.3045018441
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,200.0000000000,480.5000000000,100,0.5370000000,16.0000000000,12.5000000000,8.3045018441
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,200.0000000000,480.5000000000,100,2.6720000000,16.0000000000,12.5000000000,8.3045018441
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,200.0000000000,480.5000000000,100,4.8060000000,16.0000000000,12.5000000000,8.3045018441
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,200.0000000000,480.5000000000,100,5.8710000000,16.0000000000,12.5000000000,8.3045018441
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,200.0000000000,480.5000000000,100,6.9440000000,16.0000000000,12.5000000000,8.3045018441
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,500.0000000000,586.0000000000,100,5.7370000000,16.0000000000,12.5000000000,8.3045018441
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,500.0000000000,586.0000000000,100,4.5260000000,16.0000000000,12.5000000000,8.3045018441
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,500.0000000000,586.0000000000,100,3.7390000000,16.0000000000,12.5000000000,8.3045018441
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,500.0000000000,586.0000000000,100,2.7730000000,16.0000000000,12.5000000000,8.3045018441
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,500.0000000000,586.0000000000,100,0.5370000000,16.0000000000,12.5000000000,8.3045018441
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,500.0000000000,586.0000000000,100,2.6720000000,16.0000000000,12.5000000000,8.3045018441
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,500.0000000000,586.0000000000,100,4.8060000000,16.0000000000,12.5000000000,8.3045018441
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,500.0000000000,586.0000000000,100,5.8710000000,16.0000000000,12.5000000000,8.3045018441
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,12.5000000000,8.3045018441,500.0000000000,586.0000000000,100,6.9440000000,16.0000000000,12.5000000000,8.3045018441
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,2.8010000000,42.0000000000,90.0000000000,56.4360147529
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,2.2020000000,42.0000000000,90.0000000000,56.4360147529
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,1.8150000000,42.0000000000,90.0000000000,56.4360147529
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,1.5430000000,42.0000000000,90.0000000000,56.4360147529
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,1.3420000000,42.0000000000,90.0000000000,56.4360147529
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,0.2600000000,42.0000000000,90.0000000000,56.4360147529
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,1.2960000000,42.0000000000,90.0000000000,56.4360147529
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,2.3330000000,42.0000000000,90.0000000000,56.4360147529
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,2.8510000000,42.0000000000,90.0000000000,56.4360147529
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,2.8010000000,42.0000000000,90.0000000000,56.4360147529
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,2.2020000000,42.0000000000,90.0000000000,56.4360147529
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,1.8150000000,42.0000000000,90.0000000000,56.4360147529
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,1.5430000000,42.0000000000,90.0000000000,56.4360147529
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,1.3420000000,42.0000000000,90.0000000000,56.4360147529
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,0.2600000000,42.0000000000,90.0000000000,56.4360147529
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,1.2960000000,42.0000000000,90.0000000000,56.4360147529
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,2.3330000000,42.0000000000,90.0000000000,56.4360147529
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,2.8510000000,42.0000000000,90.0000000000,56.4360147529
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,2.8010000000,42.0000000000,90.0000000000,56.4360147529
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,2.2020000000,42.0000000000,90.0000000000,56.4360147529
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,1.8150000000,42.0000000000,90.0000000000,56.4360147529
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,1.5430000000,42.0000000000,90.0000000000,56.4360147529
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,1.3420000000,42.0000000000,90.0000000000,56.4360147529
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,0.2600000000,42.0000000000,90.0000000000,56.4360147529
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,1.2960000000,42.0000000000,90.0000000000,56.4360147529
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,2.3330000000,42.0000000000,90.0000000000,56.4360147529
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,2.8510000000,42.0000000000,90.0000000000,56.4360147529
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,2.2800000000,33.0000000000,25.0000000000,16.6090036882
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,1.8800000000,33.0000000000,25.0000000000,16.6090036882
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,1.6000000000,33.0000000000,25.0000000000,16.6090036882
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,1.3920000000,33.0000000000,25.0000000000,16.6090036882
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,0.8070000000,33.0000000000,25.0000000000,16.6090036882
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,1.3440000000,33.0000000000,25.0000000000,16.6090036882
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,2.4170000000,33.0000000000,25.0000000000,16.6090036882
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,3.4920000000,33.0000000000,25.0000000000,16.6090036882
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,2.2800000000,33.0000000000,25.0000000000,16.6090036882
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,1.8800000000,33.0000000000,25.0000000000,16.6090036882
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,1.6000000000,33.0000000000,25.0000000000,16.6090036882
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,1.3920000000,33.0000000000,25.0000000000,16.6090036882
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,0.8070000000,33.0000000000,25.0000000000,16.6090036882
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,1.3440000000,33.0000000000,25.0000000000,16.6090036882
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,2.4170000000,33.0000000000,25.0000000000,16.6090036882
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,3.4920000000,33.0000000000,25.0000000000,16.6090036882
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,2.2800000000,33.0000000000,25.0000000000,16.6090036882
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,1.8800000000,33.0000000000,25.0000000000,16.6090036882
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,1.6000000000,33.0000000000,25.0000000000,16.6090036882
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,1.3920000000,33.0000000000,25.0000000000,16.6090036882
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,0.8070000000,33.0000000000,25.0000000000,16.6090036882
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,1.3440000000,33.0000000000,25.0000000000,16.6090036882
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,2.4170000000,33.0000000000,25.0000000000,16.6090036882
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,3.4920000000,33.0000000000,25.0000000000,16.6090036882
12,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,30.0000000000,315.9000000000,100,1.4010000000,85.0000000000,180.0000000000,112.8720295058
15,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,30.0000000000,315.9000000000,100,1.1010000000,85.0000000000,180.0000000000,112.8720295058
18,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,30.0000000000,315.9000000000,100,0.9080000000,85.0000000000,180.0000000000,112.8720295058
21,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,30.0000000000,315.9000000000,100,0.7720000000,85.0000000000,180.0000000000,112.8720295058
24,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,30.0000000000,315.9000000000,100,0.6710000000,85.0000000000,180.0000000000,112.8720295058
18,25,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,30.0000000000,315.9000000000,100,0.1300000000,85.0000000000,180.0000000000,112.8720295058
18,125,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,30.0000000000,315.9000000000,100,0.6480000000,85.0000000000,180.0000000000,112.8720295058
18,225,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,30.0000000000,315.9000000000,100,1.1670000000,85.0000000000,180.0000000000,112.8720295058
18,275,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,30.0000000000,315.9000000000,100,1.4260000000,85.0000000000,180.0000000000,112.8720295058
18,325,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,30.0000000000,315.9000000000,100,1.6850000000,85.0000000000,180.0000000000,112.8720295058
12,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,200.0000000000,480.5000000000,100,1.4010000000,85.0000000000,180.0000000000,112.8720295058
15,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,200.0000000000,480.5000000000,100,1.1010000000,85.0000000000,180.0000000000,112.8720295058
18,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,200.0000000000,480.5000000000,100,0.9080000000,85.0000000000,180.0000000000,112.8720295058
21,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,200.0000000000,480.5000000000,100,0.7720000000,85.0000000000,180.0000000000,112.8720295058
24,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,200.0000000000,480.5000000000,100,0.6710000000,85.0000000000,180.0000000000,112.8720295058
18,25,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,200.0000000000,480.5000000000,100,0.1300000000,85.0000000000,180.0000000000,112.8720295058
18,125,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,200.0000000000,480.5000000000,100,0.6480000000,85.0000000000,180.0000000000,112.8720295058
18,225,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,200.0000000000,480.5000000000,100,1.1670000000,85.0000000000,180.0000000000,112.8720295058
18,275,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,200.0000000000,480.5000000000,100,1.4260000000,85.0000000000,180.0000000000,112.8720295058
18,325,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,200.0000000000,480.5000000000,100,1.6850000000,85.0000000000,180.0000000000,112.8720295058
12,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,500.0000000000,586.0000000000,100,1.4010000000,85.0000000000,180.0000000000,112.8720295058
15,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,500.0000000000,586.0000000000,100,1.1010000000,85.0000000000,180.0000000000,112.8720295058
18,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,500.0000000000,586.0000000000,100,0.9080000000,85.0000000000,180.0000000000,112.8720295058
21,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,500.0000000000,586.0000000000,100,0.7720000000,85.0000000000,180.0000000000,112.8720295058
24,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,500.0000000000,586.0000000000,100,0.6710000000,85.0000000000,180.0000000000,112.8720295058
18,25,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,500.0000000000,586.0000000000,100,0.1300000000,85.0000000000,180.0000000000,112.8720295058
18,125,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,500.0000000000,586.0000000000,100,0.6480000000,85.0000000000,180.0000000000,112.8720295058
18,225,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,500.0000000000,586.0000000000,100,1.1670000000,85.0000000000,180.0000000000,112.8720295058
