Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
18,125,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.1960000000,38.0000000000,30.7850000000,0.0000000000
18,225,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.1510000000,38.0000000000,30.7850000000,0.0000000000
18,275,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.6290000000,38.0000000000,30.7850000000,0.0000000000
18,325,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,-1.0000000000,0.0000000000,-1,3.1070000000,38.0000000000,30.7850000000,0.0000000000
15,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,30.0000000000,315.9000000000,100,2.0140000000,38.0000000000,30.7850000000,0.0000000000
18,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,30.0000000000,315.9000000000,100,1.6650000000,38.0000000000,30.7850000000,0.0000000000
21,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,30.0000000000,315.9000000000,100,1.4180000000,38.0000000000,30.7850000000,0.0000000000
24,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,30.0000000000,315.9000000000,100,1.2360000000,38.0000000000,30.7850000000,0.0000000000
18,25,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,30.0000000000,315.9000000000,100,0.2380000000,38.0000000000,30.7850000000,0.0000000000
18,125,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,30.0000000000,315.9000000000,100,1.1890000000,38.0000000000,30.7850000000,0.0000000000
18,225,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,30.0000000000,315.9000000000,100,2.1400000000,38.0000000000,30.7850000000,0.0000000000
18,275,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,30.0000000000,315.9000000000,100,2.6160000000,38.0000000000,30.7850000000,0.0000000000
18,325,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,30.0000000000,315.9000000000,100,3.0910000000,38.0000000000,30.7850000000,0.0000000000
15,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,200.0000000000,480.5000000000,100,2.0140000000,38.0000000000,30.7850000000,0.0000000000
18,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,200.0000000000,480.5000000000,100,1.6650000000,38.0000000000,30.7850000000,0.0000000000
21,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,200.0000000000,480.5000000000,100,1.4180000000,38.0000000000,30.7850000000,0.0000000000
24,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,200.0000000000,480.5000000000,100,1.2360000000,38.0000000000,30.7850000000,0.0000000000
18,25,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,200.0000000000,480.5000000000,100,0.2380000000,38.0000000000,30.7850000000,0.0000000000
18,125,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,200.0000000000,480.5000000000,100,1.1890000000,38.0000000000,30.7850000000,0.0000000000
18,225,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,200.0000000000,480.5000000000,100,2.1400000000,38.0000000000,30.7850000000,0.0000000000
18,275,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,200.0000000000,480.5000000000,100,2.6160000000,38.0000000000,30.7850000000,0.0000000000
18,325,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,200.0000000000,480.5000000000,100,3.0910000000,38.0000000000,30.7850000000,0.0000000000
15,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,500.0000000000,586.0000000000,100,2.0140000000,38.0000000000,30.7850000000,0.0000000000
18,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,500.0000000000,586.0000000000,100,1.6650000000,38.0000000000,30.7850000000,0.0000000000
21,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,500.0000000000,586.0000000000,100,1.4180000000,38.0000000000,30.7850000000,0.0000000000
24,175,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,500.0000000000,586.0000000000,100,1.2360000000,38.0000000000,30.7850000000,0.0000000000
18,25,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,500.0000000000,586.0000000000,100,0.2380000000,38.0000000000,30.7850000000,0.0000000000
18,125,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,500.0000000000,586.0000000000,100,1.1890000000,38.0000000000,30.7850000000,0.0000000000
18,225,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,500.0000000000,586.0000000000,100,2.1400000000,38.0000000000,30.7850000000,0.0000000000
18,275,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,500.0000000000,586.0000000000,100,2.6160000000,38.0000000000,30.7850000000,0.0000000000
18,325,0.0000000100,3,30,80,400,46.1880215352,140,93.8119784648,46.1880215352,0.0000000000,93.8119784648,93.8119784648,30.7850000000,0.0000000000,500.0000000000,586.0000000000,100,3.0910000000,38.0000000000,30.7850000000,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,5.1520000000,21.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,4.1220000000,21.0000000000,0.0000000000,0.0000000000
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,3.4350000000,21.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.9440000000,21.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.5760000000,21.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.4910000000,21.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.4720000000,21.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,4.4160000000,21.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,5.1520000000,21.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,4.1220000000,21.0000000000,0.0000000000,0.0000000000
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,3.4350000000,21.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.9440000000,21.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.5760000000,21.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.4910000000,21.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.4720000000,21.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,4.4160000000,21.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,5.1520000000,21.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,4.1220000000,21.0000000000,0.0000000000,0.0000000000
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,3.4350000000,21.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.9440000000,21.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.5760000000,21.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.4910000000,21.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.4720000000,21.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,4.4160000000,21.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,5.1520000000,21.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,4.1220000000,21.0000000000,0.0000000000,0.0000000000
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,3.4350000000,21.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,2.9440000000,21.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,2.5760000000,21.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.4910000000,21.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.4720000000,21.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,4.4160000000,21.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,5.6170000000,21.0000000000,45.0000000000,28.2180073765
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,4.4140000000,21.0000000000,45.0000000000,28.2180073765
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,3.6350000000,21.0000000000,45.0000000000,28.2180073765
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,3.0900000000,21.0000000000,45.0000000000,28.2180073765
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,2.6870000000,21.0000000000,45.0000000000,28.2180073765
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,0.5190000000,21.0000000000,45.0000000000,28.2180073765
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,1.5580000000,21.0000000000,45.0000000000,28.2180073765
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,2.5970000000,21.0000000000,45.0000000000,28.2180073765
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,4.6740000000,21.0000000000,45.0000000000,28.2180073765
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,5.7130000000,21.0000000000,45.0000000000,28.2180073765
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,-1.0000000000,0.0000000000,-1,6.7520000000,21.0000000000,45.0000000000,28.2180073765
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,5.6020000000,21.0000000000,45.0000000000,28.2180073765
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,4.4040000000,21.0000000000,45.0000000000,28.2180073765
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,3.6290000000,21.0000000000,45.0000000000,28.2180073765
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,3.0860000000,21.0000000000,45.0000000000,28.2180073765
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,2.6840000000,21.0000000000,45.0000000000,28.2180073765
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,0.5180000000,21.0000000000,45.0000000000,28.2180073765
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,1.5550000000,21.0000000000,45.0000000000,28.2180073765
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,2.5920000000,21.0000000000,45.0000000000,28.2180073765
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,4.6650000000,21.0000000000,45.0000000000,28.2180073765
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,5.7020000000,21.0000000000,45.0000000000,28.2180073765
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,30.0000000000,315.9000000000,100,6.7390000000,21.0000000000,45.0000000000,28.2180073765
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,5.6020000000,21.0000000000,45.0000000000,28.2180073765
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,4.4040000000,21.0000000000,45.0000000000,28.2180073765
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,3.6290000000,21.0000000000,45.0000000000,28.2180073765
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,3.0860000000,21.0000000000,45.0000000000,28.2180073765
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,2.6840000000,21.0000000000,45.0000000000,28.2180073765
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,0.5180000000,21.0000000000,45.0000000000,28.2180073765
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,1.5550000000,21.0000000000,45.0000000000,28.2180073765
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,2.5920000000,21.0000000000,45.0000000000,28.2180073765
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,4.6650000000,21.0000000000,45.0000000000,28.2180073765
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,5.7020000000,21.0000000000,45.0000000000,28.2180073765
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,200.0000000000,480.5000000000,100,6.7390000000,21.0000000000,45.0000000000,28.2180073765
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,5.6020000000,21.0000000000,45.0000000000,28.2180073765
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,4.4040000000,21.0000000000,45.0000000000,28.2180073765
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,3.6290000000,21.0000000000,45.0000000000,28.2180073765
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,3.0860000000,21.0000000000,45.0000000000,28.2180073765
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,2.6840000000,21.0000000000,45.0000000000,28.2180073765
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,0.5180000000,21.0000000000,45.0000000000,28.2180073765
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,1.5550000000,21.0000000000,45.0000000000,28.2180073765
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,2.5920000000,21.0000000000,45.0000000000,28.2180073765
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,4.6650000000,21.0000000000,45.0000000000,28.2180073765
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,5.7020000000,21.0000000000,45.0000000000,28.2180073765
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,45.0000000000,28.2180073765,500.0000000000,586.0000000000,100,6.7390000000,21.0000000000,45.0000000000,28.2180073765
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,11.2490000000,0.0000000000,-1.0000000000,0.0000000000,-1,5.3440000000,21.0000000000,11.2490000000,0.0000000000
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,11.2490000000,0.0000000000,-1.0000000000,0.0000000000,-1,4.2430000000,21.0000000000,11.2490000000,0.0000000000
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,11.2490000000,0.0000000000,-1.0000000000,0.0000000000,-1,3.5190000000,21.0000000000,11.2490000000,0.0000000000
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,11.2490000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.6230000000,21.0000000000,11.2490000000,0.0000000000
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,45.0000000000,28.2180073765,5.0000000000,5.0000000000,11.2490000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.5020000000,21.0000000000,11.2490000000,0.0000000000
